"","strategy","QALYs","cost","sample","grp"
"3309","st_Current",-0.00301285263915897,296.258061701682,1103,"Group 1"
"3310","st_Baloxavir",-0.00135509932508242,418.664978313193,1104,"Group 1"
"3311","st_Oseltamivir",-0.00217000656508216,406.744133503754,1104,"Group 1"
"3312","st_Current",-0.00265302948889862,311.247904175366,1104,"Group 1"
"3313","st_Baloxavir",-0.00147075467850648,431.718702390807,1105,"Group 1"
"3314","st_Oseltamivir",-0.001993219864504,417.892099821953,1105,"Group 1"
"3315","st_Current",-0.00313014255789887,330.066631524243,1105,"Group 1"
"3316","st_Baloxavir",-0.00141632359005384,440.74032224976,1106,"Group 1"
"3317","st_Oseltamivir",-0.00194670388324154,420.742955286096,1106,"Group 1"
"3318","st_Current",-0.0034702994397978,360.571728835035,1106,"Group 1"
"3319","st_Baloxavir",-0.00157005107516342,298.397235131475,1107,"Group 1"
"3320","st_Oseltamivir",-0.0021944846456735,265.74691912438,1107,"Group 1"
"3321","st_Current",-0.00286379737928634,197.2270627501,1107,"Group 1"
"3322","st_Baloxavir",-0.00157193786816798,331.408478625142,1108,"Group 1"
"3323","st_Oseltamivir",-0.0021756997531683,337.771717161756,1108,"Group 1"
"3324","st_Current",-0.00310283351386569,249.899975913285,1108,"Group 1"
"3325","st_Baloxavir",-0.00172851640220338,451.246887461118,1109,"Group 1"
"3326","st_Oseltamivir",-0.00237183774242891,444.432073929835,1109,"Group 1"
"3327","st_Current",-0.00336040159996109,371.911379000661,1109,"Group 1"
"3328","st_Baloxavir",-0.00204956044281874,387.918468275797,1110,"Group 1"
"3329","st_Oseltamivir",-0.0026624200751396,397.497828359808,1110,"Group 1"
"3330","st_Current",-0.00370672330534702,298.959484353307,1110,"Group 1"
"3331","st_Baloxavir",-0.00217087274546963,348.673519657925,1111,"Group 1"
"3332","st_Oseltamivir",-0.00266437993948408,341.423152702475,1111,"Group 1"
"3333","st_Current",-0.00364207965899057,249.593449166271,1111,"Group 1"
"3334","st_Baloxavir",-0.00193283018498266,364.832345129605,1112,"Group 1"
"3335","st_Oseltamivir",-0.00218442278673966,342.836627310274,1112,"Group 1"
"3336","st_Current",-0.00331386178336637,268.200020461554,1112,"Group 1"
"3337","st_Baloxavir",-0.00191077456213196,361.635099825294,1113,"Group 1"
"3338","st_Oseltamivir",-0.00227778105649632,381.394641610865,1113,"Group 1"
"3339","st_Current",-0.00399780216827482,262.05574573721,1113,"Group 1"
"3340","st_Baloxavir",-0.0016047479676343,360.10496813119,1114,"Group 1"
"3341","st_Oseltamivir",-0.00223303402632735,336.932185672595,1114,"Group 1"
"3342","st_Current",-0.00290435356129762,251.166086075843,1114,"Group 1"
"3343","st_Baloxavir",-0.00185688668130524,348.572062225636,1115,"Group 1"
"3344","st_Oseltamivir",-0.00249924217292961,334.015700884963,1115,"Group 1"
"3345","st_Current",-0.00397560448636633,262.930072076674,1115,"Group 1"
"3346","st_Baloxavir",-0.00168580764415939,452.273026739282,1116,"Group 1"
"3347","st_Oseltamivir",-0.00226337639767272,449.793866621815,1116,"Group 1"
"3348","st_Current",-0.00341351369278947,360.624881391485,1116,"Group 1"
"3349","st_Baloxavir",-0.00165076043712057,396.801087860966,1117,"Group 1"
"3350","st_Oseltamivir",-0.00231937244457664,402.023228277681,1117,"Group 1"
"3351","st_Current",-0.00294546878901431,295.433703897634,1117,"Group 1"
"3352","st_Baloxavir",-0.00137028651012183,393.974902453761,1118,"Group 1"
"3353","st_Oseltamivir",-0.00183258988687032,358.708087356071,1118,"Group 1"
"3354","st_Current",-0.0029672431404525,315.706949468447,1118,"Group 1"
"3355","st_Baloxavir",-0.00173105217633812,400.837402628383,1119,"Group 1"
"3356","st_Oseltamivir",-0.00211549481380592,377.863495261219,1119,"Group 1"
"3357","st_Current",-0.00338543694763855,297.676276933525,1119,"Group 1"
"3358","st_Baloxavir",-0.00199154503227271,308.969888489324,1120,"Group 1"
"3359","st_Oseltamivir",-0.0025435251556637,263.811212850796,1120,"Group 1"
"3360","st_Current",-0.00372156113892714,206.788766721805,1120,"Group 1"
"3361","st_Baloxavir",-0.00160795617237175,370.90843710254,1121,"Group 1"
"3362","st_Oseltamivir",-0.00218720985444671,364.855510745831,1121,"Group 1"
"3363","st_Current",-0.00298931630276432,288.955722777344,1121,"Group 1"
"3364","st_Baloxavir",-0.00155517305099396,372.073236936587,1122,"Group 1"
"3365","st_Oseltamivir",-0.00216848143668274,367.166911130575,1122,"Group 1"
"3366","st_Current",-0.00313820550288062,268.271539525689,1122,"Group 1"
"3367","st_Baloxavir",-0.00205063735799537,411.654940153783,1123,"Group 1"
"3368","st_Oseltamivir",-0.00244958189112795,412.154419527047,1123,"Group 1"
"3369","st_Current",-0.00367751895978236,311.619423570856,1123,"Group 1"
"3370","st_Baloxavir",-0.00186072175257135,448.519608494123,1124,"Group 1"
"3371","st_Oseltamivir",-0.00241687334255067,420.281558011866,1124,"Group 1"
"3372","st_Current",-0.00322468467325618,350.814736039511,1124,"Group 1"
"3373","st_Baloxavir",-0.00206553717616497,354.632047807163,1125,"Group 1"
"3374","st_Oseltamivir",-0.00252087280985191,328.372217209924,1125,"Group 1"
"3375","st_Current",-0.00406919834851198,268.039625077066,1125,"Group 1"
"3376","st_Baloxavir",-0.0018255532910009,398.359475326118,1126,"Group 1"
"3377","st_Oseltamivir",-0.00253157142810503,372.645224810115,1126,"Group 1"
"3378","st_Current",-0.00337643127319922,298.44410377538,1126,"Group 1"
"3379","st_Baloxavir",-0.00189698374907011,417.117894609439,1127,"Group 1"
"3380","st_Oseltamivir",-0.0026660219561867,408.066586568396,1127,"Group 1"
"3381","st_Current",-0.00372002994376474,326.257988640232,1127,"Group 1"
"3382","st_Baloxavir",-0.00156359179603147,363.181536965414,1128,"Group 1"
"3383","st_Oseltamivir",-0.00193530879508174,345.194894180166,1128,"Group 1"
"3384","st_Current",-0.00296127477899486,265.496784997726,1128,"Group 1"
"3385","st_Baloxavir",-0.00220135379885677,445.926852999036,1129,"Group 1"
"3386","st_Oseltamivir",-0.00253732447199415,414.549982298564,1129,"Group 1"
"3387","st_Current",-0.00382915072569253,350.178413538763,1129,"Group 1"
"3388","st_Baloxavir",-0.00139017718013161,394.096864727171,1130,"Group 1"
"3389","st_Oseltamivir",-0.00186360555924355,355.031627299888,1130,"Group 1"
"3390","st_Current",-0.00297856133948962,298.931358527672,1130,"Group 1"
"3391","st_Baloxavir",-0.00176897910029032,352.138066543841,1131,"Group 1"
"3392","st_Oseltamivir",-0.00251876664608774,340.641966737266,1131,"Group 1"
"3393","st_Current",-0.00312607481086311,260.812154105822,1131,"Group 1"
"3394","st_Baloxavir",-0.00225176872884197,364.067850359476,1132,"Group 1"
"3395","st_Oseltamivir",-0.00266202710434093,347.543773793216,1132,"Group 1"
"3396","st_Current",-0.00364072067392268,264.251927947483,1132,"Group 1"
"3397","st_Baloxavir",-0.00160225279316238,424.504145911094,1133,"Group 1"
"3398","st_Oseltamivir",-0.00228072627717587,417.350404076706,1133,"Group 1"
"3399","st_Current",-0.00350220035794419,330.405805404147,1133,"Group 1"
"3400","st_Baloxavir",-0.00156979628096468,219.605188672173,1134,"Group 1"
"3401","st_Oseltamivir",-0.00207057333864678,206.899755604921,1134,"Group 1"
"3402","st_Current",-0.00381208058691142,144.684014236486,1134,"Group 1"
"3403","st_Baloxavir",-0.00162707147594184,355.5859138476,1135,"Group 1"
"3404","st_Oseltamivir",-0.00233408512374021,339.819569544607,1135,"Group 1"
"3405","st_Current",-0.00383656912848389,275.943106756241,1135,"Group 1"
"3406","st_Baloxavir",-0.00162050346379426,396.811736552801,1136,"Group 1"
"3407","st_Oseltamivir",-0.00222567938183155,368.099754631892,1136,"Group 1"
"3408","st_Current",-0.00298317498204686,312.402082248349,1136,"Group 1"
"3409","st_Baloxavir",-0.00171562747115732,364.558932302017,1137,"Group 1"
"3410","st_Oseltamivir",-0.0023691528055485,331.693676033367,1137,"Group 1"
"3411","st_Current",-0.00345056751187606,288.120078201024,1137,"Group 1"
"3412","st_Baloxavir",-0.0016691321973124,413.347410911159,1138,"Group 1"
"3413","st_Oseltamivir",-0.00226822184203698,368.990380752219,1138,"Group 1"
"3414","st_Current",-0.00279415605232445,308.81073041732,1138,"Group 1"
"3415","st_Baloxavir",-0.00150289486769057,385.914473650099,1139,"Group 1"
"3416","st_Oseltamivir",-0.00241495257952245,361.862719399306,1139,"Group 1"
"3417","st_Current",-0.00356337478726124,292.25463262381,1139,"Group 1"
"3418","st_Baloxavir",-0.00152469920756461,216.131391203518,1140,"Group 1"
"3419","st_Oseltamivir",-0.00198697949318526,191.884422403928,1140,"Group 1"
"3420","st_Current",-0.00266138667858921,114.876525143324,1140,"Group 1"
"3421","st_Baloxavir",-0.00148827831456887,393.834593976308,1141,"Group 1"
"3422","st_Oseltamivir",-0.0020846723334342,374.877361997269,1141,"Group 1"
"3423","st_Current",-0.00286595859703893,304.664827884406,1141,"Group 1"
"3424","st_Baloxavir",-0.00132668094506862,377.16188445445,1142,"Group 1"
"3425","st_Oseltamivir",-0.00223636614018875,388.628798748828,1142,"Group 1"
"3426","st_Current",-0.00276286415819544,289.983928952311,1142,"Group 1"
"3427","st_Baloxavir",-0.0018497489732451,397.440249887017,1143,"Group 1"
"3428","st_Oseltamivir",-0.00208559532878976,345.650962482041,1143,"Group 1"
"3429","st_Current",-0.0036495325691231,301.05775332354,1143,"Group 1"
"3430","st_Baloxavir",-0.00176170449124663,436.674109204345,1144,"Group 1"
"3431","st_Oseltamivir",-0.00242022619196594,436.916455310637,1144,"Group 1"
"3432","st_Current",-0.0036935466637529,340.176545018929,1144,"Group 1"
"3433","st_Baloxavir",-0.00146674434142778,414.608833938799,1145,"Group 1"
"3434","st_Oseltamivir",-0.00211936296593373,398.719718100717,1145,"Group 1"
"3435","st_Current",-0.00330501898980016,320.921207288462,1145,"Group 1"
"3436","st_Baloxavir",-0.0016402744197219,356.380222312468,1146,"Group 1"
"3437","st_Oseltamivir",-0.00246806821381486,331.217981784419,1146,"Group 1"
"3438","st_Current",-0.00355379851200671,271.449208391451,1146,"Group 1"
"3439","st_Baloxavir",-0.00172007245107208,364.043265051668,1147,"Group 1"
"3440","st_Oseltamivir",-0.00228372538091274,348.958128840513,1147,"Group 1"
"3441","st_Current",-0.00308939357392691,287.798566705455,1147,"Group 1"
"3442","st_Baloxavir",-0.00138378011636818,434.367969740117,1148,"Group 1"
"3443","st_Oseltamivir",-0.00196884247044161,408.541032026167,1148,"Group 1"
"3444","st_Current",-0.00346522334500457,334.698042322751,1148,"Group 1"
"3445","st_Baloxavir",-0.00155218270326514,436.213940553515,1149,"Group 1"
"3446","st_Oseltamivir",-0.00222727959793593,417.904471722732,1149,"Group 1"
"3447","st_Current",-0.00290470756114214,335.338780969781,1149,"Group 1"
"3448","st_Baloxavir",-0.00169958413628949,406.489950869183,1150,"Group 1"
"3449","st_Oseltamivir",-0.00209156506542579,365.512448556315,1150,"Group 1"
"3450","st_Current",-0.00312767082881541,309.062467269614,1150,"Group 1"
"3451","st_Baloxavir",-0.00213130704013374,471.863582880773,1151,"Group 1"
"3452","st_Oseltamivir",-0.0027418768447728,455.103587475416,1151,"Group 1"
"3453","st_Current",-0.00409332769761734,376.141419257972,1151,"Group 1"
"3454","st_Baloxavir",-0.0014974301850622,361.988361221352,1152,"Group 1"
"3455","st_Oseltamivir",-0.00197637277391852,335.031491432393,1152,"Group 1"
"3456","st_Current",-0.00313183248226531,279.858012195743,1152,"Group 1"
"3457","st_Baloxavir",-0.00190503659889187,440.849263793255,1153,"Group 1"
"3458","st_Oseltamivir",-0.0022883663925681,437.538657884405,1153,"Group 1"
"3459","st_Current",-0.00388806241823379,361.049982133354,1153,"Group 1"
"3460","st_Baloxavir",-0.00186727957965678,372.503839745761,1154,"Group 1"
"3461","st_Oseltamivir",-0.00255537668191219,357.892527866862,1154,"Group 1"
"3462","st_Current",-0.00444085263053336,308.726683474422,1154,"Group 1"
"3463","st_Baloxavir",-0.00183943071811251,352.242464371124,1155,"Group 1"
"3464","st_Oseltamivir",-0.00218148107934318,329.282104912993,1155,"Group 1"
"3465","st_Current",-0.00321998862092247,248.952171057404,1155,"Group 1"
"3466","st_Baloxavir",-0.00136503548499392,422.398927877607,1156,"Group 1"
"3467","st_Oseltamivir",-0.00191689509852868,415.575596933622,1156,"Group 1"
"3468","st_Current",-0.00254724452263244,326.849632444008,1156,"Group 1"
"3469","st_Baloxavir",-0.00193664015856377,529.269595290452,1157,"Group 1"
"3470","st_Oseltamivir",-0.00259029534174296,496.593969249203,1157,"Group 1"
"3471","st_Current",-0.00380114014097154,437.161089017361,1157,"Group 1"
"3472","st_Baloxavir",-0.00160917679013534,438.605354294762,1158,"Group 1"
"3473","st_Oseltamivir",-0.00210679837945562,430.050897910433,1158,"Group 1"
"3474","st_Current",-0.00335725602352702,352.213534182298,1158,"Group 1"
"3475","st_Baloxavir",-0.00169843686193439,345.727685291753,1159,"Group 1"
"3476","st_Oseltamivir",-0.00210438083094172,298.10329160981,1159,"Group 1"
"3477","st_Current",-0.00326532294588407,247.872293712608,1159,"Group 1"
"3478","st_Baloxavir",-0.00172884632026627,385.766942103355,1160,"Group 1"
"3479","st_Oseltamivir",-0.00237736791413877,366.428821161951,1160,"Group 1"
"3480","st_Current",-0.00346898217423316,290.267535838732,1160,"Group 1"
"3481","st_Baloxavir",-0.00175783129258288,340.420362035267,1161,"Group 1"
"3482","st_Oseltamivir",-0.00227428869812657,311.730867927672,1161,"Group 1"
"3483","st_Current",-0.00322508877672143,239.216787931779,1161,"Group 1"
"3484","st_Baloxavir",-0.0015729954324999,454.635840098509,1162,"Group 1"
"3485","st_Oseltamivir",-0.00210788691615002,424.333637472469,1162,"Group 1"
"3486","st_Current",-0.00282287683682122,363.048831565763,1162,"Group 1"
"3487","st_Baloxavir",-0.00159421089282514,318.221019158403,1163,"Group 1"
"3488","st_Oseltamivir",-0.00205104010538033,313.819035993104,1163,"Group 1"
"3489","st_Current",-0.00443764613175631,237.603052938977,1163,"Group 1"
"3490","st_Baloxavir",-0.00200802284514309,443.475127601444,1164,"Group 1"
"3491","st_Oseltamivir",-0.00243196952235195,424.690684614639,1164,"Group 1"
"3492","st_Current",-0.00342739999130598,346.190079796176,1164,"Group 1"
"3493","st_Baloxavir",-0.00205040886611156,427.030152763827,1165,"Group 1"
"3494","st_Oseltamivir",-0.00243252642702831,425.75383180339,1165,"Group 1"
"3495","st_Current",-0.00372237214236677,332.372891426375,1165,"Group 1"
"3496","st_Baloxavir",-0.00186254413162949,349.402230233633,1166,"Group 1"
"3497","st_Oseltamivir",-0.00246543481605468,327.701809761939,1166,"Group 1"
"3498","st_Current",-0.00344844286273093,252.306308511285,1166,"Group 1"
"3499","st_Baloxavir",-0.0016148360648486,422.152825030164,1167,"Group 1"
"3500","st_Oseltamivir",-0.00214537253599936,395.321103862987,1167,"Group 1"
"3501","st_Current",-0.00339672955073182,346.728358849928,1167,"Group 1"
"3502","st_Baloxavir",-0.00152107553661053,284.651087690878,1168,"Group 1"
"3503","st_Oseltamivir",-0.00222290832735757,300.047662147344,1168,"Group 1"
"3504","st_Current",-0.00338297784260401,193.689412831296,1168,"Group 1"
"3505","st_Baloxavir",-0.001711166849901,412.629512551112,1169,"Group 1"
"3506","st_Oseltamivir",-0.00219935391818965,361.329802946233,1169,"Group 1"
"3507","st_Current",-0.00345571548574782,319.353449369426,1169,"Group 1"
"3508","st_Baloxavir",-0.00215167357163303,404.884203863283,1170,"Group 1"
"3509","st_Oseltamivir",-0.003060070928222,376.798569108879,1170,"Group 1"
"3510","st_Current",-0.00371974940903352,325.989856223516,1170,"Group 1"
"3511","st_Baloxavir",-0.00165204377797763,333.008170063387,1171,"Group 1"
"3512","st_Oseltamivir",-0.00212761641358233,297.326299239491,1171,"Group 1"
"3513","st_Current",-0.00309633372222592,222.455902594595,1171,"Group 1"
"3514","st_Baloxavir",-0.00228934619948716,396.713970309959,1172,"Group 1"
"3515","st_Oseltamivir",-0.00257943286438289,386.634013824702,1172,"Group 1"
"3516","st_Current",-0.00367210169433844,307.472756691173,1172,"Group 1"
"3517","st_Baloxavir",-0.00159479504177052,354.563690208724,1173,"Group 1"
"3518","st_Oseltamivir",-0.00218705229007496,327.881140053642,1173,"Group 1"
"3519","st_Current",-0.0028114050801975,259.534651076563,1173,"Group 1"
"3520","st_Baloxavir",-0.00178858490249742,453.662972400796,1174,"Group 1"
"3521","st_Oseltamivir",-0.00250351242193628,455.228686076559,1174,"Group 1"
"3522","st_Current",-0.00390315406105109,370.110895885098,1174,"Group 1"
"3523","st_Baloxavir",-0.00130999354382991,354.003141906071,1175,"Group 1"
"3524","st_Oseltamivir",-0.00213705912363746,339.746008565645,1175,"Group 1"
"3525","st_Current",-0.00240383512562234,244.603139345646,1175,"Group 1"
"3526","st_Baloxavir",-0.00207922771579844,373.981604104164,1176,"Group 1"
"3527","st_Oseltamivir",-0.00245295130937396,372.225781596365,1176,"Group 1"
"3528","st_Current",-0.00376363798045371,288.620422055892,1176,"Group 1"
"3529","st_Baloxavir",-0.00140443871981277,430.841732416658,1177,"Group 1"
"3530","st_Oseltamivir",-0.00200293722402697,412.47918288012,1177,"Group 1"
"3531","st_Current",-0.00289780314416616,344.763579722231,1177,"Group 1"
"3532","st_Baloxavir",-0.00157467469804734,410.820284813997,1178,"Group 1"
"3533","st_Oseltamivir",-0.00205456414341045,403.380039324246,1178,"Group 1"
"3534","st_Current",-0.00330726617973143,319.837046444998,1178,"Group 1"
"3535","st_Baloxavir",-0.00178095715045653,310.072213715511,1179,"Group 1"
"3536","st_Oseltamivir",-0.00224622862984475,291.999215158739,1179,"Group 1"
"3537","st_Current",-0.00317979309227354,209.043765807907,1179,"Group 1"
"3538","st_Baloxavir",-0.00207179095046447,351.534224513386,1180,"Group 1"
"3539","st_Oseltamivir",-0.00262809839465675,385.005332393738,1180,"Group 1"
"3540","st_Current",-0.00355993664472667,258.274992554777,1180,"Group 1"
"3541","st_Baloxavir",-0.00160243436541446,364.506370218553,1181,"Group 1"
"3542","st_Oseltamivir",-0.00202774794536478,324.171735964284,1181,"Group 1"
"3543","st_Current",-0.00341475986391224,289.948127284673,1181,"Group 1"
"3544","st_Baloxavir",-0.00182678618740957,429.505994496739,1182,"Group 1"
