"","nsamp","p_True_influ","d_TRAE","d_B","d_O","d_R","d_ILI","d_Com","d_Hos","d_ICU","p_B_Hos","p_B_S","p_B_O","p_B_B","p_B_P","p_O_Suscep_Hos","p_O_Suscep_S","p_O_Suscep_O","p_O_Suscep_B","p_O_Suscep_P","p_O_Res_Hos","p_O_Res_S","p_O_Res_O","p_O_Res_B","p_O_Res_P","p_ICU","p_B_Hos_Death","p_O_Hos_Death","p_O_Res_Hos_Death","q_ICU","q_Hos","q_S","q_O","q_B","q_P","q_ILI","q_TRAE","c_Outpatient","c_Test","c_B","c_O","c_Baseline","c_Inpatient","c_ICU","q_influ","p_HR","d_HR_B","d_HR_O","d_HR_R","d_HR_Hos","p_HR_B_Hos","p_HR_B_S","p_HR_B_O","p_HR_B_B","p_HR_B_P","p_HR_O_Suscep_Hos","p_HR_O_Suscep_S","p_HR_O_Suscep_O","p_HR_O_Suscep_B","p_HR_O_Suscep_P","p_HR_O_Res_Hos","p_HR_O_Res_S","p_HR_O_Res_O","p_HR_O_Res_B","p_HR_O_Res_P","p_HR_ICU","p_HR_B_Hos_Death","p_HR_O_Hos_Death","p_HR_O_Res_Hos_Death"
"862",862,0.99999999999169,4.48065919028377,54.8172216599534,53.6046071535204,82.0157299714557,7.84823609580964,9.74939152766954,3.85627519414415,3.03728454683983,0.00295805798740514,0.00873375100823638,0.0113096535805339,0.0292301158896391,0.0109195452106831,0.00386909822206244,1.0941904551014e-98,0.000147820394629966,0.0211092174317287,1.95763130130336e-16,0.00569516394188607,0.0149388592202066,0.000160557632749331,0.0109485118666088,0.0490171829232978,0.0376758293020977,0.0117542278922061,0.0759391248027415,0.0965030006045877,0.521035380524717,0.624612231242784,0.149294221799674,0.173239668083694,0.151741610731535,0.0708804899221739,0.267361047127546,0.155743289430918,185.078621794262,62.0212576577252,123.456162152274,92.0310646394827,1.82582864221388,719.923888490287,1981.08304581453,0.175781418246261,0.269647719156128,71.2136558482887,79.2217522058223,108.029865064722,4.99863967344806,0.00423447626565099,0.00432253615055271,9.29301513282168e-20,0.025445745799077,1.36511937306791e-22,0.0109182627505771,1.13508823396336e-05,0.00201318411390829,0.0125144089917607,0.00550731818223176,0.0135965861071071,0.0125923488009621,0.00838478622659559,0.0548282890472021,0.00851444903231327,0.13860976806723,0.0522533999015597,0.0947813160815328,0.15173560816662
"863",863,1,8.53572122385105,54.9471002525536,53.9617498354612,80.163583348532,7.43024218227099,10.5893080695369,4.45427259272309,2.59095793173364,0.0037749678505071,0.0167895275037321,0.00161802728875832,0.0167976101436413,0.00195086296443854,0.00560613710910228,1.20053325818932e-18,0.00356079261907627,0.018014849466236,1.60929069290263e-28,0.00749055382599332,0.00484051946575597,7.08103260700723e-130,0.00575080756213113,0.0241417892191374,0.0299174322692373,0.00846480182873076,0.0707607575859585,0.0920913525821556,0.565209042913956,0.642662442876277,0.170821045086844,0.176141992710307,0.155761842381214,0.0956220605219934,0.296964377333534,0.185951922858467,104.162018880224,55.9968360645491,126.250899764343,87.9865070287653,2.27735842948779,506.409318523748,1943.84649821987,0.164694722789623,0.274991302425669,78.0843788423694,77.3811511244204,101.079525182102,5.1966457005797,0.00284159921769881,0.0111523283331475,5.26077507012591e-06,0.015792733703956,5.10155159083543e-22,0.00946320510306982,0.0014904155459978,0.00375045979409607,0.038422862848722,7.00958726446456e-05,0.0167649638057387,0.00289786243613593,0.00738464819595131,0.0532064679951063,0.000457385476597833,0.124002495559787,0.0512610901696408,0.108374843329862,0.137354717947418
"864",864,0.975117584370878,6.82396836577631,55.3142194108783,55.7271930317558,79.8114516488793,8.2654353490911,10.4135246904011,3.28347907856535,2.51699443718422,0.00299666142692903,0.00341104894592947,0.00310213202723236,0.0366007733136217,0.010199353836143,0.00597696837288107,5.60422003585441e-22,0.00802838895012685,0.0129459130873059,1.60555607060472e-25,0.00722982565388241,0.00720556799231093,9.59959911482369e-22,0.0480007740470332,0.00513129004329958,0.0353169201665332,0.0183892296927833,0.0750981132338234,0.0943783372241474,0.53054697675493,0.664095611202575,0.183521727238131,0.177535160289565,0.142718734177523,0.17625093771377,0.270781219692882,0.174814118093058,236.783682505359,55.1579116113499,119.49396401162,89.153064635142,2.4291703461213,711.003695395772,1938.78128572439,0.164455658882215,0.282815221745068,72.1010233064173,88.377707218448,103.065820894539,4.72624972385543,0.00174286206005058,2.90907694573828e-07,6.60644367232241e-185,0.0265547563317032,7.50433749010114e-15,0.010264754273662,0.00392778191075695,0.000219193997915583,0.0444531292250645,0.00921341793632515,0.0130021212861179,0.0191319651740165,0.0120802200611422,0.0603909165551058,0.0107751189309099,0.114628723363542,0.0235484417159537,0.109064048899206,0.136651967082079
"865",865,0.999999398999202,7.26332903173765,56.0637381339494,54.9607949102007,76.1663086136469,7.28267147680214,8.44679840003993,3.61541499803355,2.51005021397042,0.00511142188724886,0.00341331883021063,0.0128462926952643,0.0250341746968521,0.00175463803844822,0.00668261312332088,1.23015813730364e-17,5.24820241346851e-06,0.0355804647131016,2.49216344223635e-10,0.00758636017947978,0.0306866419229736,1.49477820907387e-06,0.0213176396972795,0.0152711025789631,0.0338202656640712,0.0577564407422898,0.059171727429705,0.0971848129912105,0.524082138781639,0.738735609701063,0.134443203470179,0.16312746179613,0.150403713215649,0.247620709771823,0.257553899207534,0.218829098843018,210.352697940238,64.6819736153668,117.63562631436,111.395939216984,1.81404365674619,670.717810351167,1951.71809004641,0.180321807224362,0.274426937984924,70.0996908677233,73.0485635619452,105.555271895513,5.25163900336402,0.0042771905848281,0.00225497104480338,1.93286667020967e-11,0.0179590646377748,5.01285693762636e-06,0.00800092746517584,0.014425899172761,0.00280948719059089,0.0462508532250116,0.00709756679901182,0.0179737408681509,0.0275595014404659,0.00085581823054248,0.0916806854807235,0.0167051910906987,0.133775282523318,0.0366687430222507,0.0842860954321658,0.141062396908571
"866",866,0.999999882067684,4.83156021287516,55.1024039714487,51.7181002020371,80.2967728603124,7.48771533011914,11.6378649640681,2.69086009778239,2.99989024505941,0.00421375031980202,0.0160090583775762,0.00174716351124277,0.0139914208797754,0.00196446048777163,0.00487889024836866,3.53537819516196e-14,0.000372465303874716,0.0190148939984827,0.00505649763819933,0.00649142662072954,0.00495268139309811,8.82537614429936e-15,0.0276810981960003,0.0107244056536291,0.0365915927723554,0.0204512606469266,0.0529843517907113,0.0932352849419301,0.570620466131996,0.722751399134949,0.16438546929529,0.127740510879612,0.118027017945701,0.305525978662973,0.256729391253491,0.259359924036731,171.982763170439,53.08958447113,123.859073409411,93.2519519819141,1.8321226112063,663.556497806763,2035.9038348963,0.190017286661012,0.272340637442663,84.9184650625363,85.9808118246341,101.723285539844,4.0211834458116,0.00800288684819463,3.13988565331423e-08,7.30236930333799e-26,0.0152402459640764,2.34627232045194e-71,0.011299363184455,0.00249833444054519,0.00158267235723145,0.0276674191465311,0.00967710281324949,0.0247018799444258,0.0336119129916939,0.0126047459098484,0.0380421214676445,0.00801408518910686,0.137125652846437,0.0385029321125715,0.0824636353994721,0.124490438718942
"867",867,1,9.23870435513602,55.6763946575685,48.7743755141781,76.7953500470806,7.45572681986915,9.31890117245995,7.36473424037929,2.32259999010437,0.00205621963002014,0.000628389476053923,0.0143239838740073,0.0242470584071806,3.60281344160362e-05,0.00682478972349156,5.25131396509073e-107,0.00695233542037004,0.00291191622151434,2.97965189371646e-34,0.00598534548726433,0.00117623452099082,3.67920946005509e-50,0.0118509826126322,0.0766171002484421,0.0373156688157606,0.0193069631165259,0.0631247447408763,0.0891314609479271,0.531354591991399,0.643736262179656,0.155005073319115,0.139330712067462,0.167901343941219,0.20900706006504,0.209210458031232,0.222025165128345,160.109562535657,60.5594042981995,123.878747570157,99.2080770862755,1.90675920396346,627.697858163578,1982.18775443569,0.17635446508186,0.279286323476653,64.7106841690653,91.0005461870061,107.194726860806,4.670096262551,0.00414017552777941,0.000473618122715055,8.51347784501656e-24,0.0135561675501526,6.53971569572777e-12,0.00839787501890094,0.00541943761836988,0.00779855451692971,0.01639346391313,2.41018279249664e-05,0.0112228994303788,0.0206256048169837,0.00843090055804212,0.0902588993118595,0.0273333436205382,0.130708124281585,0.0625021779089211,0.0887871534047566,0.139798194288601
"868",868,1,6.21811633611391,54.8554000865484,52.024644773024,84.4441543556903,7.82726266247541,12.4736241205045,2.65742124457734,2.80351652369778,0.00217771958275914,0.0042272365623697,0.00732060765864069,0.00725775955963486,0.00645181573085004,0.00421675070072068,2.65220402144902e-14,0.00278524614429052,0.0221710942964098,5.24677643473028e-45,0.00594775924857898,0.00402756880608173,2.41702963914376e-71,0.0184129272011427,0.00870503803858382,0.032757440325004,0.0512794054298754,0.0649034668997651,0.0929260789948303,0.522899197584146,0.601332644573845,0.149866771423527,0.129054304153851,0.124942311447365,0.556797264737438,0.263654630693074,0.238579118894099,153.617945152591,59.5875706001946,129.263526824894,94.3867130249761,1.50419464802323,599.364413536517,1976.40845519824,0.163619764049374,0.272369664395373,80.71642302972,83.3281181714741,100.330557717481,4.21198669956206,0.00317598671758211,0.0039371818199055,2.47129462157629e-05,0.0174756338798441,4.52819743307133e-104,0.0103620880183305,0.000187287661843273,0.00762268820473381,0.0197982276026298,0.0090084600560169,0.0112402110929417,0.0114358777183402,0.00340022728070773,0.0546207930779877,0.000125628663974366,0.135761976267587,0.0143322519679068,0.0903927310520183,0.149968903283261
"869",869,0.999999998597034,5.26726389605084,56.0776440905943,55.1811959428809,83.0706022965488,7.69985174091984,9.518208882915,3.19769787949675,1.82985873230318,0.0026603495567801,0.000747337547435518,0.00841846619922575,0.0276346077354469,8.29108466742219e-05,0.00371500777515726,1.89695272536452e-15,5.69211452539146e-08,0.0247331400686677,4.31521193779521e-264,0.00611893419714027,3.23210281503626e-07,2.07890404163009e-83,0.00954164234243262,0.0695190518021023,0.0328612423701212,0.0193109077283658,0.0756007523400022,0.0960325737633601,0.477896849839173,0.654293904993359,0.136075243899867,0.140701060778959,0.133780558299486,0.485282892744935,0.276176807497009,0.193451558462926,177.821462898537,56.8563666278525,123.393278854218,102.787500213174,1.66096737428966,605.094700336835,1958.16927352455,0.200209221788354,0.279557681145741,74.6309364436063,86.9539494517131,107.207779729611,4.75693179310058,0.00355802012364013,0.00146094230973854,4.8406577801366e-94,0.0175559411559465,9.09842610656436e-36,0.0109916569066991,0.000717282601825212,0.000276942074429904,0.00607687166089539,0.00222526600429976,0.0149196189127362,0.0143066602136465,0.0122136604273223,0.0810029715842233,0.0139139923324892,0.135617181665484,0.0440634670573435,0.0898907261588178,0.137328657859686
"870",870,0.999999999893314,5.78478889221914,52.3487223075062,53.0433848301388,70.9650679989137,7.58502289888437,8.24205816188065,3.99008056767398,2.8045485228596,0.00364478250332004,0.0033280714490621,0.000331027506639791,0.0186878662686844,0.0018199157895872,0.00403224140809108,3.37572420044011e-12,0.000838071718168924,0.0301598052187534,5.70475355683187e-54,0.00812491891577237,0.00147727739744618,3.20382544337614e-74,0.0708092885245446,0.0288117161434047,0.0389075226277631,0.0607809125978881,0.0675196725249576,0.0999695616601991,0.554949118585185,0.692067182834437,0.152742189933639,0.117214717157845,0.178628319967041,0.0376557858334052,0.217684769475839,0.207018810013963,202.250388956693,52.3523628702112,120.384582700421,82.2512080441173,2.50189658382846,626.699495524362,1988.71402632281,0.146102716067751,0.269497158343421,67.2083937479317,90.0969152796137,97.7665917835177,6.23560450258508,0.00765006904225494,0.000166472918898844,2.96400928613274e-64,0.0318403515466538,0.00665999719926189,0.00813760622659315,0.000928474055630946,2.88333521268068e-05,0.0291750102876002,0.00268272354279024,0.0134517448833262,0.010573691347092,0.00110647166067918,0.0516947760426765,0.00927337937116672,0.120031093153444,0.0547960166546866,0.109527332379697,0.136157378241177
"871",871,0.999999999999993,6.84770603853451,58.9653599902284,55.5722515931587,79.4212487373656,8.67597291244068,9.18298680205714,4.66734561580324,3.3045464173286,0.00269722545485183,0.0397767852952498,0.00450182487958141,0.0255454262013495,0.00012317305675933,0.00381670748109524,1.98624798329406e-15,0.00501347796960687,0.0212556570477064,1.75077480550779e-97,0.00492421319490801,0.00513047555994041,6.90881860291272e-08,0.0648200227086323,0.034958065439307,0.0342888794748298,0.0415432347349757,0.0760600476046883,0.0912082110236202,0.589007932912036,0.69296476685378,0.138758973397619,0.105477020439983,0.159250614186186,0.338306443919412,0.283600828922218,0.197580690150463,232.950573091103,59.3440077707278,120.974764650799,88.06025953441,1.99047116111353,616.561921696157,1976.09558213605,0.199977559397311,0.277384635267306,77.3320329103376,80.5081632924137,110.07540627998,4.85862988194716,0.00498450998674727,0.000166636806862076,0.000196061249437823,0.0186424902335994,8.46634340575528e-37,0.0149136297006378,0.00316287986856109,0.0031395514977876,0.0105582219529613,0.00368509208665368,0.0129586212011471,0.0414800432464908,0.00191054476089616,0.0454353285814385,0.00447696500706769,0.1286887601497,0.0391492189753723,0.103828384107125,0.134691030883157
"872",872,0.999999999999998,7.70773678592801,50.3523379358757,55.0303742019492,88.3874418832603,7.79510366984376,8.27380107024503,5.21055147915937,3.61942325831665,0.00454790112633377,0.000643283311646815,0.000605737405738335,0.032882402667366,0.00076316926561091,0.00545402754380383,8.79363747089e-16,6.87626519669221e-08,0.0156937024193969,3.4535192867657e-25,0.00549640271244012,0.000840094945080069,8.61226670771301e-22,0.0218857537860417,0.0566176086533772,0.0331325336947374,0.062162937338685,0.0502474212554974,0.0776301730230934,0.55250809383713,0.639107712045664,0.152203144066373,0.124270993605037,0.136819753616492,0.225176545522487,0.268233191536784,0.221741096572963,235.888523684749,53.5704529915497,129.613392925291,88.6726297549431,2.05325555197276,629.214590448323,2035.90451100099,0.184967604303519,0.27510666978743,72.8508001271325,74.5399631525675,104.098142434986,4.33481282613709,0.00654065889362304,0.00223398669348988,1.53202120558516e-76,0.00758596639629095,4.16055160295756e-38,0.00837564027228144,0.000628154421463603,8.33808746898614e-07,0.0168680424517916,0.0071925542428014,0.0179846345084271,0.00878431997411551,0.0124971258735184,0.081281055030365,0.00100209193127281,0.112443918043418,0.030438435794791,0.0765345747651541,0.153182526597924
"873",873,0.999999435580599,6.9291002576223,54.5049589826304,53.8337896615194,75.6874079303618,7.28901594257772,9.82996176947192,3.61564330139519,3.20686388654885,0.0035268294960677,0.00187449861003115,0.0141523608579,0.0266284417984399,0.000149366273743104,0.00541390602481044,5.7156225950772e-40,0.00322141005791763,0.0193903051571148,1.41891530753811e-103,0.00748973116749481,0.0119109239125403,6.6629586662962e-09,0.0208528854810274,0.0286062052893813,0.034025963639772,0.0267726019304229,0.0723242429230813,0.0955190016383022,0.607018917276497,0.638476682956179,0.187775891998474,0.14190073525742,0.170604783290925,0.103438328781892,0.22669966911417,0.167737168878783,187.229926572155,61.2441721729123,126.485533953708,98.7714932500546,2.44010627654755,620.556301133202,2046.24106089286,0.210941290460304,0.276544681441925,73.970838695974,75.4217504640154,99.7653281104454,5.22704465918352,0.00779638976424914,0.00779125110531419,0.000267102186151858,0.0269690463803093,2.61497639596125e-07,0.0101096039945361,0.00116284313483212,3.3072628500933e-07,0.00998504624278792,0.00207745587928913,0.0183686636939417,0.0200993043247069,0.0224922564317085,0.0567208831571005,0.00217527954129276,0.136332335973548,0.0193283413822895,0.105017424172445,0.129969570365581
"874",874,0.999999999489198,9.05018993599198,51.3198989160306,55.2293809396651,81.5887455216946,8.16178827193704,8.03531581591388,4.4814707109753,3.37987025823641,0.00429568759755805,1.96852009615208e-05,0.000414696136384669,0.0196807342343683,0.00123385155939472,0.00401563687364994,1.25289424960046e-23,0.000435916387592349,0.000826104963912205,1.79712858786228e-56,0.00781166393264947,0.0414795745681557,4.77870231048836e-137,0.0246054079369574,0.0553001827742892,0.0334031565951426,0.0464802055213883,0.0683408445837528,0.0909903497134017,0.46782645733214,0.696047779085728,0.140240771088368,0.18124196444802,0.129897265278187,0.20961231626954,0.233675474890168,0.245295816839457,125.027405482519,63.0239761355431,127.759968507178,75.8947907837657,1.59643385097507,694.162748269548,1888.43832331418,0.190757902647985,0.275761072882695,81.5393941319093,73.3068022637678,109.118267417647,6.25334969405579,0.00207008560181904,0.00345098327752856,4.0581990970941e-237,0.0147094858314955,1.02933316844723e-136,0.0115030144597842,0.00843362689633798,5.36441142170908e-05,0.0282309692266002,9.78217116649677e-05,0.0181641205780351,0.0111839915943096,0.00453782513028728,0.0606406348949538,0.0226652988392873,0.12940142932111,0.0753938035958703,0.0812691285219339,0.140872246379588
"875",875,0.999929413806702,8.06903062998306,54.0840947487638,52.4930263247493,79.5958910759729,7.50623137876016,7.10909681598747,3.69933277935732,3.3894157258295,0.00191538124048443,0.00187608631627889,0.00558505772061068,0.0328528732511093,0.0129487628747469,0.00391000662882536,0.00898598337385638,0.00130187089334938,0.0263996797027712,2.19721556581971e-31,0.00476960610260053,0.00539339646473428,1.99562861632948e-06,0.0521474271218507,0.0421492058374685,0.0336787453288821,0.00902662022609424,0.0650509065005973,0.0826463740170903,0.502875634205292,0.700536269114102,0.157873443402406,0.124992869381508,0.162901671907216,0.084567141186672,0.281071525291715,0.178811742937751,186.074750201287,67.2225504034146,121.382185922164,88.0886552477296,2.38818271040512,685.802050909438,2033.1115538618,0.165705223987455,0.281606919459941,66.4771250197875,79.2827341922504,103.124427680424,4.31720789146121,0.00237332142345993,0.00243436861278946,1.13110694624772e-21,0.0140567609615425,5.95345311404074e-50,0.0120692068237483,0.0138584507621223,0.000436741721738578,0.0403323011963246,0.00164832663399614,0.0160935563215412,0.0384344840584121,0.0116765856974674,0.0452844289426798,0.0048606336881414,0.126126725075643,0.0616430249649389,0.0845780004115552,0.143895961926672
